
Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2013-01-24;27.063,38;1500617013226;28.579,38;2269921147031;25.636,26;2196443200420;29.071,71;81771550448;45.289,17;128181835826;26.349,67;1470395058610
2013-01-25;27.056,27;1491432455281;28.577,95;2261489887541;25.630,90;2186097488974;29.061,12;81056233320;45.288,25;128251576000;26.339,15;1465168636973
2013-01-26;27.056,27;1491432455281;28.577,95;2261489887541;25.630,90;2186097488974;29.061,12;81056233320;45.288,25;128251576000;26.339,15;1465168636973
2013-01-27;27.056,27;1491432455281;28.577,95;2261489887541;25.630,90;2186097488974;29.061,12;81056233320;45.288,25;128251576000;26.339,15;1465168636973
2013-01-28;27.075,34;1485474579846;28.594,78;2245181856481;25.645,71;2169457032619;29.077,32;79250094205;45.315,31;128044776020;26.362,13;1461853641059
2013-01-29;27.070,64;1479962854752;28.593,71;2233463793824;25.638,91;2157901834540;29.074,65;78522988077;45.311,14;127807689199;26.347,49;1457748132371
2013-01-30;27.075,66;1475418764061;28.599,25;2223802301300;25.645,50;2147464106226;29.076,88;78159404694;45.317,24;127724267397;26.358,57;1456274078495
2013-01-31;27.065,97;1470736471500;28.590,80;2210906999767;25.635,62;2136167814315;29.090,91;77911143933;45.299,75;127595331713;26.339,18;1453702185659
2013-02-01;27.052,66;1463772767322;28.581,53;2197636341974;25.624,68;2128374854007;29.094,08;79421779713;45.282,29;126384858331;26.318,24;1449286865495
2013-02-02;27.052,66;1463772767322;28.581,53;2197636341974;25.624,68;2128374854007;29.094,08;79421779713;45.282,29;126384858331;26.318,24;1449286865495
2013-02-03;27.052,66;1463772767322;28.581,53;2197636341974;25.624,68;2128374854007;29.094,08;79421779713;45.282,29;126384858331;26.318,24;1449286865495
2013-02-04;27.054,36;1459002039062;28.591,79;2190626771155;25.630,39;2121722362845;29.100,94;79566898616;45.280,64;125929364407;26.321,69;1447537321203
2013-02-05;27.048,97;1450998311003;28.577,96;2182147651228;25.626,20;2115939523475;29.106,88;79483532133;45.269,54;125752495475;26.310,63;1443175349931
2013-02-06;27.048,96;1445964284057;28.584,44;2178519171682;25.625,48;2112354277800;29.103,13;77990001004;45.270,12;126627466084;26.312,40;1441829636734
2013-02-07;27.056,38;1441304984606;28.588,69;2168149481945;25.632,38;2105351303772;29.118,53;77653018013;45.285,05;126830354205;26.317,17;1440908606115
2013-02-08;27.037,62;1438763582798;28.578,85;2163885111582;25.619,85;2099012837764;29.121,13;77193017015;45.254,49;126755617058;26.290,63;1436040554957
2013-02-09;27.037,62;1438763582798;28.578,85;2163885111582;25.619,85;2099012837764;29.121,13;77193017015;45.254,49;126755617058;26.290,63;1436040554957
2013-02-10;27.037,62;1438763582798;28.578,85;2163885111582;25.619,85;2099012837764;29.121,13;77193017015;45.254,49;126755617058;26.290,63;1436040554957
2013-02-11;27.065,81;1435587515958;28.598,40;2154996225130;25.656,60;2095758001889;29.151,68;77085393354;45.296,96;126792707033;26.325,36;1435209758934
2013-02-12;27.070,94;1429491093500;28.603,92;2148783020911;25.669,00;2086145621531;29.157,32;76971848610;45.304,47;126728612418;26.333,87;1431995384517
2013-02-13;27.081,51;1425249332741;28.606,22;2134684908879;25.678,31;2078685949032;29.173,53;76792318760;45.318,06;126704178500;26.341,26;1430214752331
2013-02-14;27.108,43;1419788308953;28.634,70;2127849428761;25.696,99;2072696814243;29.188,60;76757087923;45.361,01;126698075118;26.376,78;1429908092372
2013-02-15;27.120,59;1413062498289;28.650,18;2115241314883;25.717,72;2068795413341;29.202,92;77766136006;45.386,67;124905601087;26.395,27;1425460614723
2013-02-16;27.120,59;1413062498289;28.650,18;2115241314883;25.717,72;2068795413341;29.202,92;77766136006;45.386,67;124905601087;26.395,27;1425460614723
2013-02-17;27.120,59;1413062498289;28.650,18;2115241314883;25.717,72;2068795413341;29.202,92;77766136006;45.386,67;124905601087;26.395,27;1425460614723
2013-02-18;27.142,82;1409713210941;28.683,42;2112563190741;25.735,02;2065470863010;29.230,99;77531485779;45.431,19;125494997981;26.412,82;1424002960652
2013-02-19;27.152,69;1410882811776;28.693,66;2115637720579;25.741,10;2071197525208;29.242,94;78570507158;45.445,53;125435259798;26.425,06;1425441418156
2013-02-20;27.168,23;1410687271426;28.711,26;2116055708791;25.753,73;2070552902935;29.260,24;78657240862;45.471,72;125544604260;26.442,62;1426775072311
2013-02-21;27.174,22;1407758221241;28.726,73;2116640868785;25.771,70;2067386748849;29.267,68;78664123320;45.493,70;125506856388;26.451,62;1426329114761
2013-02-22;27.185,51;1403918967179;28.746,47;2114843873852;25.788,01;2066101805011;29.266,77;78503136802;45.524,48;125443551266;26.467,69;1424726700669
2013-02-23;27.185,51;1403918967179;28.746,47;2114843873852;25.788,01;2066101805011;29.266,77;78503136802;45.524,48;125443551266;26.467,69;1424726700669
2013-02-24;27.185,51;1403918967179;28.746,47;2114843873852;25.788,01;2066101805011;29.266,77;78503136802;45.524,48;125443551266;26.467,69;1424726700669
2013-02-25;27.213,94;1403233081640;28.765,62;2110580814009;25.813,59;2062508464880;29.292,36;78500056407;45.570,81;125473977680;26.500,66;1424912050206
2013-02-26;27.208,95;1401018784298;28.769,85;2105796341097;25.815,43;2060763126168;29.307,13;78684017101;45.559,44;125197680352;26.486,11;1422833887594
2013-02-27;27.241,24;1403697208088;28.804,03;2111205302578;25.834,43;2069766759247;29.318,85;79394836570;45.629,30;125407683943;26.533,20;1427136658710
2013-02-28;27.272,18;1405132422846;28.830,95;2108393505119;25.867,87;2071430765861;29.347,41;79550085847;45.657,29;125207836374;26.563,09;1429274985078
2013-03-01;27.277,93;1401951659596;28.840,40;2100234473869;25.872,46;2068636095799;29.366,14;80476496100;45.664,65;123451626717;26.564,13;1424639991624
2013-03-02;27.277,93;1401951659596;28.840,40;2100234473869;25.872,46;2068636095799;29.366,14;80476496100;45.664,65;123451626717;26.564,13;1424639991624
2013-03-03;27.277,93;1401951659596;28.840,40;2100234473869;25.872,46;2068636095799;29.366,14;80476496100;45.664,65;123451626717;26.564,13;1424639991624
2013-03-04;27.294,51;1405223093209;28.854,55;2108372457146;25.880,97;2080744360051;29.379,11;81785419549;45.692,17;123401531661;26.578,74;1427883506494
2013-03-05;27.313,88;1407030732881;28.871,65;2110853647979;25.900,79;2083833443395;29.392,32;82092568537;45.733,85;123490104421;26.601,79;1432031132581
2013-03-06;27.321,68;1409629156463;28.888,34;2111017423309;25.912,57;2086886850117;29.412,88;82720314680;45.745,43;123901034816;26.602,53;1432920465530
2013-03-07;27.324,14;1412517864469;28.891,47;2111643283131;25.917,04;2088588732854;29.409,65;82976971957;45.750,97;123486487071;26.602,70;1434243619923
2013-03-08;27.325,37;1412983123230;28.893,41;2109044046829;25.917,28;2088304785372;29.411,54;83048630463;45.748,97;123404501723;26.598,65;1431290991240
2013-03-09;27.325,37;1412983123230;28.893,41;2109044046829;25.917,28;2088304785372;29.411,54;83048630463;45.748,97;123404501723;26.598,65;1431290991240
2013-03-10;27.325,37;1412983123230;28.893,41;2109044046829;25.917,28;2088304785372;29.411,54;83048630463;45.748,97;123404501723;26.598,65;1431290991240
2013-03-11;27.321,70;1410751006947;28.890,99;2097620568991;25.912,65;2079034735832;29.410,58;82488219976;45.739,37;123306273570;26.574,27;1428600282060
2013-03-12;27.315,50;1407757669982;28.890,48;2094377675578;25.905,82;2073632362033;29.395,27;81933904059;45.727,79;123263476605;26.574,91;1426992907425
2013-03-13;27.320,29;1407464139397;28.884,31;2092011485941;25.906,18;2070464465567;29.391,83;81752975122;45.726,93;123081483413;26.579,63;1427262992952
2013-03-14;27.319,00;1404656258257;28.883,50;2085141739297;25.906,55;2064769528717;29.388,72;81577827058;45.721,99;122887212843;26.582,35;1427745450588
2013-03-15;27.315,51;1393376522038;28.885,83;2057687859360;25.905,39;2041222534449;29.388,70;80072691082;45.725,93;121613270679;26.579,38;1417986630562
2013-03-16;27.315,51;1393376522038;28.885,83;2057687859360;25.905,39;2041222534449;29.388,70;80072691082;45.725,93;121613270679;26.579,38;1417986630562
2013-03-17;27.315,51;1393376522038;28.885,83;2057687859360;25.905,39;2041222534449;29.388,70;80072691082;45.725,93;121613270679;26.579,38;1417986630562
2013-03-18;27.328,29;1386532966852;28.894,24;2049325791136;25.913,39;2031710099906;29.393,83;78919329398;45.750,16;121867664423;26.605,33;1415361719263
2013-03-19;27.334,41;1383366333666;28.909,51;2045082668248;25.926,92;2025263138506;29.395,97;77938180488;45.776,15;121772074204;26.616,44;1414630707020
2013-03-20;27.337,97;1379668177151;28.918,43;2038552074097;25.936,47;2021271151229;29.408,39;77916862009;45.788,27;121756587284;26.616,30;1415462278987
2013-03-21;27.342,73;1379200362147;28.925,38;2033572219410;25.941,20;2018419770572;29.407,19;77823054101;45.790,34;121467011878;26.616,25;1415135445707
2013-03-22;27.345,00;1382118430815;28.925,07;2041728840806;25.944,59;2027430959280;29.415,74;78555565645;45.805,13;121685919163;26.627,85;1419188992097
2013-03-23;27.345,00;1382118430815;28.925,07;2041728840806;25.944,59;2027430959280;29.415,74;78555565645;45.805,13;121685919163;26.627,85;1419188992097
2013-03-24;27.345,00;1382118430815;28.925,07;2041728840806;25.944,59;2027430959280;29.415,74;78555565645;45.805,13;121685919163;26.627,85;1419188992097
2013-03-25;27.363,95;1385137532847;28.941,86;2045088289603;25.961,10;2032563330779;29.425,25;78886370722;45.838,59;121617584339;26.639,91;1422782518146
2013-03-26;27.348,97;1386240842411;28.931,21;2044115827081;25.951,28;2032816248959;29.420,42;79001565846;45.818,15;121659497026;26.627,45;1423154597443
2013-03-27;27.360,95;1397211677816;28.944,89;2066470130368;25.962,19;2055415376108;29.427,45;80695153527;45.840,98;122027855146;26.638,04;1429435855546
2013-03-28;27.370,34;1400726398087;28.968,69;2070686355167;25.977,99;2059375868627;29.427,98;81789311695;45.860,69;121866542681;26.644,43;1432719435230
2013-03-29;27.370,34;1400726398087;28.968,69;2070686355167;25.977,99;2059375868627;29.427,98;81789311695;45.860,69;121866542681;26.644,43;1432719435230
2013-03-30;27.370,34;1400726398087;28.968,69;2070686355167;25.977,99;2059375868627;29.427,98;81789311695;45.860,69;121866542681;26.644,43;1432719435230
2013-03-31;27.370,34;1400726398087;28.968,69;2070686355167;25.977,99;2059375868627;29.427,98;81789311695;45.860,69;121866542681;26.644,43;1432719435230
2013-04-01;27.384,29;1399368888286;28.984,87;2065298865763;25.984,64;2058876292723;29.433,43;82982229712;45.887,06;120389080311;26.656,40;1427319120452
2013-04-02;27.375,38;1399481301886;28.978,83;2066133020000;25.975,15;2058706788200;29.429,59;83299969755;45.880,48;121356901809;26.647,09;1427444204733
2013-04-03;27.382,71;1399667463884;28.994,33;2068743775425;25.986,23;2061786916925;29.432,50;83456173122;45.898,38;121473086780;26.661,03;1429529168484
2013-04-04;27.380,94;1401509481521;28.992,29;2071134711186;25.990,40;2065463232195;29.426,63;83550424448;45.898,97;121494771384;26.665,86;1430962218736
2013-04-05;27.385,37;1403384691274;29.003,56;2073538501527;25.990,47;2068183696323;29.426,55;83517366749;45.919,30;121487079447;26.686,47;1433976446487
2013-04-06;27.385,37;1403384691274;29.003,56;2073538501527;25.990,47;2068183696323;29.426,55;83517366749;45.919,30;121487079447;26.686,47;1433976446487
2013-04-07;27.385,37;1403384691274;29.003,56;2073538501527;25.990,47;2068183696323;29.426,55;83517366749;45.919,30;121487079447;26.686,47;1433976446487
2013-04-08;27.417,06;1405291763332;29.038,97;2077223218798;26.027,77;2072061480474;29.440,63;83652347348;45.961,19;121788736621;26.720,63;1436559715920
2013-04-09;27.443,69;1474460330284;29.072,89;2182819704912;26.059,55;2179610906007;29.451,43;87841685265;46.007,64;123814338892;26.756,89;1464189541595
2013-04-10;27.456,41;1542994489365;29.083,31;2286125023662;26.074,10;2288086690417;29.472,68;92182436949;46.032,24;125642720018;26.774,94;1537005795817
2013-04-11;27.473,35;1614012406979;29.104,12;2394395491580;26.098,24;2395988193076;29.489,08;96614453227;46.070,12;126973917382;26.798,11;1611396790791
2013-04-12;27.488,17;1679752602539;29.117,01;2511835231262;26.113,96;2504010976794;29.502,93;101373832601;46.096,03;128003052455;26.811,96;1638508051331
2013-04-13;27.488,17;1679752602539;29.117,01;2511835231262;26.113,96;2504010976794;29.502,93;101373832601;46.096,03;128003052455;26.811,96;1638508051331
2013-04-14;27.488,17;1679752602539;29.117,01;2511835231262;26.113,96;2504010976794;29.502,93;101373832601;46.096,03;128003052455;26.811,96;1638508051331
2013-04-15;27.587,37;1696974402643;29.217,35;2640754209892;26.199,63;2623164874602;29.575,13;106795268116;46.251,34;129004463794;26.895,47;1655190689311
2013-04-16;27.605,90;1708422057947;29.228,14;2765405022945;26.212,28;2732231444030;29.604,14;112628462539;46.282,73;127914225464;26.904,38;1665473823496
2013-04-17;27.599,99;1715124717161;29.227,06;2781833448378;26.215,52;2811946625041;29.582,69;117461877397;46.278,91;129041017054;26.903,84;1671704537375
2013-04-18;27.628,83;1720921742205;29.245,01;2794023678860;26.226,90;2818343722598;29.586,70;120820194720;46.329,19;130320900903;26.949,68;1678594652073
2013-04-19;27.653,88;1727761679162;29.284,51;2803878906758;26.248,26;2829354078468;29.612,24;121067431704;46.376,41;130757051192;26.980,50;1684505869347
2013-04-20;27.653,88;1727761679162;29.284,51;2803878906758;26.248,26;2829354078468;29.612,24;121067431704;46.376,41;130757051192;26.980,50;1684505869347
2013-04-21;27.653,88;1727761679162;29.284,51;2803878906758;26.248,26;2829354078468;29.612,24;121067431704;46.376,41;130757051192;26.980,50;1684505869347
2013-04-22;27.667,28;1733205051612;29.297,26;2815528864241;26.255,56;2834365418777;29.598,36;121330096400;46.397,84;131560054917;27.001,26;1688821167630
2013-04-23;27.657,39;1738223498428;29.292,63;2820223851082;26.258,89;2841882374040;29.595,51;121425632034;46.377,29;131961600127;26.985,00;1690345939046
2013-04-24;27.651,68;1741404088543;29.302,56;2828470512957;26.251,64;2847603937640;29.574,31;122181207184;46.374,76;131985258434;26.981,50;1697014334984
2013-04-25;27.632,38;1743773111040;29.286,59;2831688295949;26.227,41;2850622986601;29.566,71;122255648659;46.347,98;132139859300;26.956,33;1697774382913
2013-04-26;27.612,60;1746881437379;29.281,09;2834977950793;26.228,06;2857414443129;29.566,47;122621360938;46.340,51;132343298570;26.948,36;1701340756412
2013-04-27;27.612,60;1746881437379;29.281,09;2834977950793;26.228,06;2857414443129;29.566,47;122621360938;46.340,51;132343298570;26.948,36;1701340756412
2013-04-28;27.612,60;1746881437379;29.281,09;2834977950793;26.228,06;2857414443129;29.566,47;122621360938;46.340,51;132343298570;26.948,36;1701340756412
2013-04-29;27.640,32;1749866417475;29.294,61;2841965484536;26.238,20;2861499202574;29.571,09;122728202189;46.366,08;132677567393;26.967,16;1705447131834
2013-04-30;27.646,49;1752360107487;29.298,48;2845421578866;26.252,40;2865344579253;29.600,85;122808860221;46.373,66;132883688624;26.975,99;1709031165371
2013-05-01;27.646,49;1752360107487;29.298,48;2845421578866;26.252,40;2865344579253;29.600,85;122808860221;46.373,66;132883688624;26.975,99;1709031165371
2013-05-02;27.659,74;1758730303044;29.315,00;2842854071240;26.268,92;2860180939524;29.625,64;122825103925;46.397,36;131183248184;26.982,26;1715382582780
2013-05-03;27.695,22;1757782678341;29.360,69;2843737428955;26.312,42;2856605092527;29.666,47;123029593412;46.460,20;133668471894;27.026,39;1716228597524
2013-05-04;27.695,22;1757782678341;29.360,69;2843737428955;26.312,42;2856605092527;29.666,47;123029593412;46.460,20;133668471894;27.026,39;1716228597524
2013-05-05;27.695,22;1757782678341;29.360,69;2843737428955;26.312,42;2856605092527;29.666,47;123029593412;46.460,20;133668471894;27.026,39;1716228597524
2013-05-06;27.709,49;1757176620919;29.375,24;2843509463269;26.326,72;2853180025600;29.690,90;123218426801;46.476,35;133864271529;27.044,87;1715223193415
2013-05-07;27.724,10;1756770518444;29.384,72;2841276231383;26.337,35;2851232571402;29.681,75;123256772656;46.509,11;134057903941;27.068,94;1715045939214
2013-05-08;27.709,12;1754916959163;29.379,19;2841344575794;26.330,03;2850521357465;29.689,86;124037801789;46.474,66;133956283792;27.040,01;1712605344021
2013-05-09;27.700,51;1751162628396;29.353,79;2827282309345;26.306,42;2828857668799;29.649,88;122218379616;46.443,88;133930810303;27.035,97;1708454515361
2013-05-10;27.699,78;1750537838016;29.346,03;2824239241115;26.302,32;2822944828491;29.642,32;122266202704;46.442,82;134012708120;27.021,64;1705296856475
2013-05-11;27.699,78;1750537838016;29.346,03;2824239241115;26.302,32;2822944828491;29.642,32;122266202704;46.442,82;134012708120;27.021,64;1705296856475
2013-05-12;27.699,78;1750537838016;29.346,03;2824239241115;26.302,32;2822944828491;29.642,32;122266202704;46.442,82;134012708120;27.021,64;1705296856475
2013-05-13;27.708,48;1748494580977;29.355,67;2815555028181;26.307,22;2815625420979;29.620,81;122298515212;46.451,39;133688636226;27.022,12;1704669455202
2013-05-14;27.715,38;1747937579742;29.360,83;2811694268972;26.311,17;2810959965554;29.614,08;121260271416;46.466,29;133967608596;27.033,39;1704285998408
2013-05-15;27.732,07;1754378669189;29.384,90;2821759312846;26.322,95;2823780176868;29.620,46;124238981825;46.501,60;132180425404;27.058,87;1716969111472
2013-05-16;27.764,93;1753611658876;29.423,88;2818826162715;26.349,75;2822355203538;29.654,82;124285843308;46.555,30;134426394168;27.091,84;1718282218379
2013-05-17;27.770,14;1754021904400;29.427,14;2817089797637;26.354,17;2821652768548;29.657,69;124008356037;46.562,90;134449435275;27.100,62;1718277917913
2013-05-18;27.770,14;1754021904400;29.427,14;2817089797637;26.354,17;2821652768548;29.657,69;124008356037;46.562,90;134449435275;27.100,62;1718277917913
2013-05-19;27.770,14;1754021904400;29.427,14;2817089797637;26.354,17;2821652768548;29.657,69;124008356037;46.562,90;134449435275;27.100,62;1718277917913
2013-05-20;27.770,27;1754345254596;29.417,28;2816054274141;26.352,49;2820534939410;29.644,48;124198996573;46.553,97;134458254823;27.095,59;1717977295324
2013-05-21;27.770,27;1754345254596;29.417,28;2816054274141;26.352,49;2820534939410;29.644,48;124198996573;46.553,97;134458254823;27.095,59;1717977295324
2013-05-22;27.790,18;1755676271991;29.437,77;2819052111243;26.367,67;2820470406279;29.666,46;124447621295;46.592,22;134557256040;27.119,93;1719182494661
2013-05-23;27.790,08;1754303658976;29.446,52;2817313997113;26.378,58;2819359727217;29.679,65;125095851106;46.603,27;134613114905;27.113,82;1718288941320
2013-05-24;27.777,30;1751769486823;29.438,40;2814251297700;26.367,12;2813198951230;29.669,34;125249524998;46.586,73;134567165964;27.106,72;1719151910637
2013-05-25;27.777,30;1751769486823;29.438,40;2814251297700;26.367,12;2813198951230;29.669,34;125249524998;46.586,73;134567165964;27.106,72;1719151910637
2013-05-26;27.777,30;1751769486823;29.438,40;2814251297700;26.367,12;2813198951230;29.669,34;125249524998;46.586,73;134567165964;27.106,72;1719151910637
2013-05-27;27.767,44;1752034025079;29.415,09;2812522014681;26.356,17;2812072573640;29.668,78;125255719379;46.558,95;134223760778;27.095,12;1719798354961
2013-05-28;27.766,66;1751514260357;29.409,72;2813084486759;26.356,81;2811689370922;29.665,51;125188400598;46.556,04;134434248217;27.087,68;1719431820099
2013-05-29;27.748,16;1760348118001;29.393,94;2824786886766;26.341,99;2830403658868;29.653,04;125508190113;46.526,01;134740169643;27.065,85;1723499289319
2013-05-30;27.742,65;1766867785419;29.392,30;2842834569489;26.330,94;2847812724210;29.651,34;127176252108;46.528,89;134887376473;27.074,80;1731578674239
2013-05-31;27.741,15;1770376342111;29.374,00;2846970255958;26.323,84;2855294455044;29.647,22;127184929573;46.510,01;134969306156;27.085,54;1736359075269
2013-06-01;27.741,15;1770376342111;29.374,00;2846970255958;26.323,84;2855294455044;29.647,22;127184929573;46.510,01;134969306156;27.085,54;1736359075269
2013-06-02;27.741,15;1770376342111;29.374,00;2846970255958;26.323,84;2855294455044;29.647,22;127184929573;46.510,01;134969306156;27.085,54;1736359075269
2013-06-03;27.749,53;1773388981901;29.380,86;2848898762838;26.329,30;2856291515160;29.675,93;127239699550;46.521,86;134758154786;27.078,83;1734781748152
2013-06-04;27.799,98;1793984446237;29.428,80;2881029432509;26.380,10;2899699686766;29.715,95;131506598927;46.602,67;133950366372;27.125,71;1750377916335
2013-06-05;27.810,49;1799617429775;29.438,37;2890433486367;26.382,56;2911230264060;29.726,30;132204323661;46.624,81;136058963877;27.135,92;1755677590402
2013-06-06;27.820,95;1803860794786;29.449,87;2900548789815;26.395,44;2922682569800;29.740,14;131897776880;46.641,88;136257578660;27.144,08;1759257293091
2013-06-07;27.832,86;1808036886906;29.469,65;2908506086410;26.409,68;2929069336942;29.747,86;132345427046;46.669,20;136372368323;27.163,50;1761620655554
2013-06-08;27.832,86;1808036886906;29.469,65;2908506086410;26.409,68;2929069336942;29.747,86;132345427046;46.669,20;136372368323;27.163,50;1761620655554
2013-06-09;27.832,86;1808036886906;29.469,65;2908506086410;26.409,68;2929069336942;29.747,86;132345427046;46.669,20;136372368323;27.163,50;1761620655554
2013-06-10;27.840,13;1809534296117;29.478,19;2907526743334;26.413,48;2929480746478;29.740,62;132421928446;46.683,25;136469100338;27.166,67;1760227611065
2013-06-11;27.822,70;1809975288999;29.451,73;2904678088792;26.396,73;2927904171799;29.723,88;132480115875;46.646,06;136469447989;27.146,90;1759447437417
2013-06-12;27.814,56;1809928449604;29.444,14;2905266711004;26.392,57;2929982705761;29.724,61;132572123074;46.637,51;136737118507;27.135,41;1760571014248
2013-06-13;27.817,15;1810945954083;29.449,99;2908020243743;26.397,81;2930489691730;29.728,24;133464342940;46.643,25;136662093372;27.130,20;1761317397780
2013-06-14;27.851,35;1816170884243;29.493,77;2916270491825;26.428,77;2939783501033;29.742,90;133308234911;46.708,42;136919510269;27.167,18;1766987284050
2013-06-15;27.851,35;1816170884243;29.493,77;2916270491825;26.428,77;2939783501033;29.742,90;133308234911;46.708,42;136919510269;27.167,18;1766987284050
2013-06-16;27.851,35;1816170884243;29.493,77;2916270491825;26.428,77;2939783501033;29.742,90;133308234911;46.708,42;136919510269;27.167,18;1766987284050
2013-06-17;27.875,59;1825530266717;29.519,65;2932723887247;26.450,49;2952847438531;29.790,49;134480489878;46.746,27;137332521968;27.186,28;1777153649178
2013-06-18;27.867,69;1821516073292;29.512,72;2957758498670;26.445,90;3008603519847;29.788,25;133830294749;46.731,69;135825673887;27.172,81;1782061038306
2013-06-19;27.859,82;1830671015449;29.506,04;2966026699823;26.452,15;3022879134298;29.784,35;134503287335;46.718,85;137580370243;27.163,31;1790700105021
2013-06-20;27.860,49;1837452308016;29.504,20;2979243662523;26.449,96;3031772413990;29.786,70;134852914332;46.721,48;137752967240;27.176,94;1795043397864
2013-06-21;27.808,88;1836725709307;29.445,68;2981119615090;26.404,48;3033547224176;29.751,65;134853353747;46.623,03;137803381957;27.109,47;1794425649368
2013-06-22;27.808,88;1836725709307;29.445,68;2981119615090;26.404,48;3033547224176;29.751,65;134853353747;46.623,03;137803381957;27.109,47;1794425649368
2013-06-23;27.808,88;1836725709307;29.445,68;2981119615090;26.404,48;3033547224176;29.751,65;134853353747;46.623,03;137803381957;27.109,47;1794425649368
2013-06-24;27.831,03;1844558313397;29.463,39;2993169178436;26.416,70;3043737450884;29.767,63;134706269478;46.648,88;138207536269;27.117,60;1799650976905
2013-06-25;27.816,06;1851991575117;29.449,47;3002567176205;26.400,98;3051846241756;29.746,27;134689153517;46.629,55;138303406222;27.108,26;1805154832277
2013-06-26;27.824,44;1860285706823;29.453,13;3014426859325;26.409,72;3065785332960;29.758,20;135253852687;46.645,09;138441778887;27.119,18;1812198462707
2013-06-27;27.849,43;1876325269847;29.469,80;3047263003391;26.424,59;3095142354986;29.779,58;136628885990;46.700,51;138790944900;27.157,03;1825990904707
2013-06-28;27.876,85;1889963222551;29.506,15;3067713016088;26.465,82;3113019205039;29.810,09;138691385001;46.743,26;139217016794;27.176,34;1837745528106
2013-06-29;27.876,85;1889963222551;29.506,15;3067713016088;26.465,82;3113019205039;29.810,09;138691385001;46.743,26;139217016794;27.176,34;1837745528106
2013-06-30;27.876,85;1889963222551;29.506,15;3067713016088;26.465,82;3113019205039;29.810,09;138691385001;46.743,26;139217016794;27.176,34;1837745528106
2013-07-01;27.888,01;1897236257573;29.515,88;3078929484605;26.471,11;3122206074678;29.824,61;139335475525;46.760,09;139500432650;27.189,94;1842952347638
2013-07-02;27.900,95;1902693952696;29.536,22;3090510997239;26.493,01;3140129316508;29.836,56;139906772785;46.791,85;137342878968;27.203,24;1848845781482
2013-07-03;27.896,77;1903209150907;29.535,49;3090170291658;26.486,43;3140002817345;29.825,18;140196165847;46.791,01;137989259260;27.201,35;1851529586169
2013-07-04;27.903,80;1905660913624;29.545,37;3093170815029;26.495,39;3138218987844;29.828,07;140128474744;46.806,05;140251503456;27.209,10;1852916298440
2013-07-05;27.910,62;1907456853062;29.552,12;3097082511311;26.490,67;3137709019806;29.838,58;140232751036;46.820,48;140311044591;27.234,80;1856638805411
2013-07-06;27.910,62;1907456853062;29.552,12;3097082511311;26.490,67;3137709019806;29.838,58;140232751036;46.820,48;140311044591;27.234,80;1856638805411
2013-07-07;27.910,62;1907456853062;29.552,12;3097082511311;26.490,67;3137709019806;29.838,58;140232751036;46.820,48;140311044591;27.234,80;1856638805411
2013-07-08;27.933,97;1915648254264;29.577,14;3103598219117;26.512,59;3145468755561;29.865,38;140942418997;46.864,91;140647059603;27.255,82;1860123172789
2013-07-09;27.947,51;1919902724472;29.584,13;3106466522229;26.520,99;3151618250811;29.873,89;141328743147;46.878,28;140770169338;27.267,16;1862834354076
2013-07-10;27.969,07;1924424063249;29.614,73;3117002402224;26.548,38;3161975237174;29.879,42;141923223320;46.922,72;140974984045;27.284,64;1867259140677
2013-07-11;27.979,36;1929020145818;29.617,72;3124650222186;26.557,76;3169458274622;29.885,54;142754963698;46.942,04;141461085228;27.293,16;1871641259691
2013-07-12;27.988,62;1936014765575;29.633,81;3137688249155;26.563,13;3179867356281;29.892,33;143177875417;46.962,68;141709596667;27.307,51;1875253286707
2013-07-13;27.988,62;1936014765575;29.633,81;3137688249155;26.563,13;3179867356281;29.892,33;143177875417;46.962,68;141709596667;27.307,51;1875253286707
2013-07-14;27.988,62;1936014765575;29.633,81;3137688249155;26.563,13;3179867356281;29.892,33;143177875417;46.962,68;141709596667;27.307,51;1875253286707
2013-07-15;28.030,50;1944305725557;29.683,55;3150505527743;26.616,00;3195259037912;29.938,58;143812114610;47.037,88;142303216457;27.340,94;1883866697771
2013-07-16;28.030,50;1944305725557;29.683,55;3150505527743;26.616,00;3195259037912;29.938,58;143812114610;47.037,88;142303216457;27.340,94;1883866697771
2013-07-17;28.040,03;1942005131861;29.695,94;3162367955265;26.626,10;3241552232175;29.964,12;145935556163;47.051,79;140468265678;27.352,12;1892219677403
2013-07-18;28.028,74;1941851583027;29.682,21;3162906189057;26.618,19;3241318732839;29.961,91;145647106880;47.021,42;142736906289;27.336,99;1892957243800
2013-07-19;27.970,76;1938092162500;29.613,37;3159866416004;26.555,90;3236251958662;29.950,37;145599443839;46.926,44;142600411257;27.293,37;1890427801467
2013-07-20;27.970,76;1938092162500;29.613,37;3159866416004;26.555,90;3236251958662;29.950,37;145599443839;46.926,44;142600411257;27.293,37;1890427801467
2013-07-21;27.970,76;1938092162500;29.613,37;3159866416004;26.555,90;3236251958662;29.950,37;145599443839;46.926,44;142600411257;27.293,37;1890427801467
